[2022-11-11 14:52:02,222][run.py][line:98][INFO] start training on GPU 0!
[2022-11-11 14:52:02,222][run.py][line:99][INFO] Namespace(no_cuda=False, dataset_name='IEMOCAP', max_grad_norm=5.0, lr=0.0001, dropout=0.1, batch_size=16, epochs=40, window_size=15, tensorboard=False, cuda=True)
[2022-11-11 14:52:11,327][run.py][line:166][INFO] Epoch: 1, train_loss: 65.223, train_acc: 28.42, train_fscore: 28.0, valid_loss: 47.3568, valid_acc: 44.39, valid_fscore: 34.56, test_loss: 46.1127, test_acc: 49.01, test_fscore: 41.81, time: 6.03 sec
[2022-11-11 14:52:15,680][run.py][line:166][INFO] Epoch: 2, train_loss: 34.4675, train_acc: 52.24, train_fscore: 49.21, valid_loss: 25.5897, valid_acc: 50.0, valid_fscore: 45.66, test_loss: 27.4414, test_acc: 48.21, test_fscore: 43.5, time: 4.35 sec
[2022-11-11 14:52:20,043][run.py][line:166][INFO] Epoch: 3, train_loss: 21.9164, train_acc: 51.07, train_fscore: 49.47, valid_loss: 21.0139, valid_acc: 43.78, valid_fscore: 42.61, test_loss: 15.6725, test_acc: 54.44, test_fscore: 51.48, time: 4.36 sec
[2022-11-11 14:52:24,397][run.py][line:166][INFO] Epoch: 4, train_loss: 9.5911, train_acc: 65.36, train_fscore: 64.98, valid_loss: 15.7098, valid_acc: 55.41, valid_fscore: 56.25, test_loss: 18.6247, test_acc: 55.8, test_fscore: 53.5, time: 4.35 sec
[2022-11-11 14:52:28,662][run.py][line:166][INFO] Epoch: 5, train_loss: 9.4463, train_acc: 66.79, train_fscore: 66.58, valid_loss: 18.9347, valid_acc: 45.41, valid_fscore: 38.4, test_loss: 17.03, test_acc: 50.18, test_fscore: 42.61, time: 4.26 sec
[2022-11-11 14:52:32,991][run.py][line:166][INFO] Epoch: 6, train_loss: 9.8797, train_acc: 60.36, train_fscore: 59.17, valid_loss: 12.8963, valid_acc: 47.76, valid_fscore: 41.29, test_loss: 18.9843, test_acc: 39.4, test_fscore: 31.3, time: 4.33 sec
[2022-11-11 14:52:37,282][run.py][line:166][INFO] Epoch: 7, train_loss: 9.081, train_acc: 63.39, train_fscore: 62.69, valid_loss: 11.6432, valid_acc: 54.9, valid_fscore: 52.88, test_loss: 9.5219, test_acc: 63.5, test_fscore: 62.99, time: 4.29 sec
[2022-11-11 14:52:41,560][run.py][line:166][INFO] Epoch: 8, train_loss: 6.5762, train_acc: 72.19, train_fscore: 71.89, valid_loss: 9.9984, valid_acc: 55.2, valid_fscore: 51.52, test_loss: 11.6016, test_acc: 47.16, test_fscore: 43.02, time: 4.28 sec
[2022-11-11 14:52:45,878][run.py][line:166][INFO] Epoch: 9, train_loss: 11.4667, train_acc: 49.08, train_fscore: 51.14, valid_loss: 13.482, valid_acc: 30.41, valid_fscore: 21.36, test_loss: 9.8218, test_acc: 46.3, test_fscore: 37.68, time: 4.32 sec
[2022-11-11 14:52:50,162][run.py][line:166][INFO] Epoch: 10, train_loss: 5.796, train_acc: 53.77, train_fscore: 53.25, valid_loss: 5.1482, valid_acc: 52.24, valid_fscore: 50.61, test_loss: 6.8167, test_acc: 52.03, test_fscore: 47.61, time: 4.28 sec
[2022-11-11 14:52:54,448][run.py][line:166][INFO] Epoch: 11, train_loss: 3.455, train_acc: 66.39, train_fscore: 66.0, valid_loss: 8.3107, valid_acc: 44.9, valid_fscore: 44.98, test_loss: 7.7676, test_acc: 48.27, test_fscore: 44.53, time: 4.29 sec
[2022-11-11 14:52:58,792][run.py][line:166][INFO] Epoch: 12, train_loss: 2.77, train_acc: 72.62, train_fscore: 72.62, valid_loss: 4.172, valid_acc: 59.39, valid_fscore: 59.57, test_loss: 5.9312, test_acc: 60.3, test_fscore: 59.28, time: 4.34 sec
[2022-11-11 14:53:03,091][run.py][line:166][INFO] Epoch: 13, train_loss: 2.282, train_acc: 71.62, train_fscore: 71.94, valid_loss: 4.7737, valid_acc: 57.24, valid_fscore: 57.23, test_loss: 4.1308, test_acc: 61.04, test_fscore: 60.33, time: 4.3 sec
[2022-11-11 14:53:07,391][run.py][line:166][INFO] Epoch: 14, train_loss: 2.3327, train_acc: 71.95, train_fscore: 71.73, valid_loss: 3.3024, valid_acc: 57.45, valid_fscore: 56.02, test_loss: 4.6768, test_acc: 57.09, test_fscore: 55.0, time: 4.3 sec
[2022-11-11 14:53:11,662][run.py][line:166][INFO] Epoch: 15, train_loss: 2.3801, train_acc: 68.06, train_fscore: 67.89, valid_loss: 3.416, valid_acc: 59.9, valid_fscore: 59.08, test_loss: 3.4559, test_acc: 61.22, test_fscore: 61.34, time: 4.27 sec
[2022-11-11 14:53:16,041][run.py][line:166][INFO] Epoch: 16, train_loss: 1.9725, train_acc: 75.7, train_fscore: 75.56, valid_loss: 3.6934, valid_acc: 62.35, valid_fscore: 62.39, test_loss: 4.2909, test_acc: 59.8, test_fscore: 59.04, time: 4.38 sec
[2022-11-11 14:53:20,335][run.py][line:166][INFO] Epoch: 17, train_loss: 1.6445, train_acc: 75.62, train_fscore: 75.6, valid_loss: 6.3057, valid_acc: 38.27, valid_fscore: 34.3, test_loss: 5.1734, test_acc: 48.34, test_fscore: 42.45, time: 4.29 sec
[2022-11-11 14:53:24,602][run.py][line:166][INFO] Epoch: 18, train_loss: 2.2975, train_acc: 69.38, train_fscore: 68.96, valid_loss: 6.6033, valid_acc: 51.63, valid_fscore: 49.35, test_loss: 5.058, test_acc: 54.69, test_fscore: 49.66, time: 4.27 sec
[2022-11-11 14:53:28,831][run.py][line:166][INFO] Epoch: 19, train_loss: 1.7912, train_acc: 72.46, train_fscore: 72.5, valid_loss: 5.401, valid_acc: 56.33, valid_fscore: 53.34, test_loss: 6.1146, test_acc: 55.98, test_fscore: 51.44, time: 4.23 sec
[2022-11-11 14:53:33,183][run.py][line:166][INFO] Epoch: 20, train_loss: 1.8773, train_acc: 73.92, train_fscore: 73.89, valid_loss: 7.6672, valid_acc: 31.22, valid_fscore: 29.17, test_loss: 6.3919, test_acc: 35.51, test_fscore: 30.05, time: 4.35 sec
[2022-11-11 14:53:37,510][run.py][line:166][INFO] Epoch: 21, train_loss: 2.1807, train_acc: 62.22, train_fscore: 62.86, valid_loss: 3.1644, valid_acc: 55.92, valid_fscore: 57.88, test_loss: 3.9021, test_acc: 60.3, test_fscore: 60.36, time: 4.33 sec
[2022-11-11 14:53:41,841][run.py][line:166][INFO] Epoch: 22, train_loss: 1.3162, train_acc: 79.49, train_fscore: 79.39, valid_loss: 2.6492, valid_acc: 57.65, valid_fscore: 57.3, test_loss: 3.4855, test_acc: 57.4, test_fscore: 57.77, time: 4.33 sec
[2022-11-11 14:53:46,547][run.py][line:166][INFO] Epoch: 23, train_loss: 2.1034, train_acc: 67.12, train_fscore: 66.13, valid_loss: 4.6416, valid_acc: 45.0, valid_fscore: 30.79, test_loss: 5.0573, test_acc: 40.51, test_fscore: 27.83, time: 4.71 sec
[2022-11-11 14:53:51,297][run.py][line:166][INFO] Epoch: 24, train_loss: 3.2165, train_acc: 52.6, train_fscore: 51.77, valid_loss: 4.2885, valid_acc: 44.8, valid_fscore: 39.98, test_loss: 4.3523, test_acc: 42.79, test_fscore: 36.94, time: 4.75 sec
[2022-11-11 14:53:56,040][run.py][line:166][INFO] Epoch: 25, train_loss: 3.3346, train_acc: 61.74, train_fscore: 61.67, valid_loss: 3.2019, valid_acc: 65.0, valid_fscore: 62.43, test_loss: 3.2058, test_acc: 65.35, test_fscore: 63.12, time: 4.74 sec
[2022-11-11 14:54:00,777][run.py][line:166][INFO] Epoch: 26, train_loss: 3.0586, train_acc: 65.8, train_fscore: 64.99, valid_loss: 6.8484, valid_acc: 43.57, valid_fscore: 33.15, test_loss: 6.0734, test_acc: 46.79, test_fscore: 39.29, time: 4.74 sec
[2022-11-11 14:54:05,598][run.py][line:166][INFO] Epoch: 27, train_loss: 2.8698, train_acc: 67.22, train_fscore: 67.74, valid_loss: 3.7651, valid_acc: 62.65, valid_fscore: 62.4, test_loss: 4.5197, test_acc: 63.01, test_fscore: 62.38, time: 4.82 sec
[2022-11-11 14:54:10,381][run.py][line:166][INFO] Epoch: 28, train_loss: 2.6197, train_acc: 76.54, train_fscore: 76.24, valid_loss: 3.6558, valid_acc: 61.02, valid_fscore: 60.5, test_loss: 4.4473, test_acc: 61.59, test_fscore: 61.77, time: 4.78 sec
[2022-11-11 14:54:15,382][run.py][line:166][INFO] Epoch: 29, train_loss: 2.1866, train_acc: 75.68, train_fscore: 75.72, valid_loss: 4.6192, valid_acc: 56.12, valid_fscore: 53.48, test_loss: 4.5849, test_acc: 56.04, test_fscore: 52.14, time: 5.0 sec
[2022-11-11 14:54:21,696][run.py][line:166][INFO] Epoch: 30, train_loss: 1.4168, train_acc: 75.53, train_fscore: 75.62, valid_loss: 3.2929, valid_acc: 55.71, valid_fscore: 56.24, test_loss: 2.8916, test_acc: 58.63, test_fscore: 57.63, time: 6.31 sec
[2022-11-11 14:54:27,790][run.py][line:166][INFO] Epoch: 31, train_loss: 1.1769, train_acc: 76.89, train_fscore: 76.92, valid_loss: 2.7352, valid_acc: 55.0, valid_fscore: 55.28, test_loss: 3.4506, test_acc: 58.88, test_fscore: 56.58, time: 6.09 sec
[2022-11-11 14:54:32,635][run.py][line:166][INFO] Epoch: 32, train_loss: 1.6565, train_acc: 67.85, train_fscore: 68.7, valid_loss: 2.4951, valid_acc: 59.9, valid_fscore: 57.84, test_loss: 2.8232, test_acc: 62.08, test_fscore: 58.79, time: 4.84 sec
[2022-11-11 14:54:37,530][run.py][line:166][INFO] Epoch: 33, train_loss: 1.4114, train_acc: 74.28, train_fscore: 74.04, valid_loss: 2.9219, valid_acc: 50.2, valid_fscore: 41.83, test_loss: 2.9094, test_acc: 54.99, test_fscore: 49.68, time: 4.89 sec
[2022-11-11 14:54:42,438][run.py][line:166][INFO] Epoch: 34, train_loss: 1.4976, train_acc: 69.67, train_fscore: 69.91, valid_loss: 2.6423, valid_acc: 58.67, valid_fscore: 58.95, test_loss: 2.8012, test_acc: 58.38, test_fscore: 58.26, time: 4.91 sec
[2022-11-11 14:54:47,464][run.py][line:166][INFO] Epoch: 35, train_loss: 1.121, train_acc: 74.76, train_fscore: 74.66, valid_loss: 3.2254, valid_acc: 57.35, valid_fscore: 58.53, test_loss: 2.8804, test_acc: 59.62, test_fscore: 58.76, time: 5.03 sec
[2022-11-11 14:54:52,425][run.py][line:166][INFO] Epoch: 36, train_loss: 1.6256, train_acc: 73.48, train_fscore: 73.31, valid_loss: 6.1504, valid_acc: 44.39, valid_fscore: 34.74, test_loss: 5.1328, test_acc: 42.48, test_fscore: 33.94, time: 4.96 sec
[2022-11-11 14:54:57,302][run.py][line:166][INFO] Epoch: 37, train_loss: 2.9808, train_acc: 48.72, train_fscore: 48.59, valid_loss: 4.4102, valid_acc: 55.2, valid_fscore: 52.74, test_loss: 4.2947, test_acc: 53.02, test_fscore: 48.68, time: 4.88 sec
[2022-11-11 14:55:02,378][run.py][line:166][INFO] Epoch: 38, train_loss: 2.7792, train_acc: 62.29, train_fscore: 61.74, valid_loss: 4.5855, valid_acc: 54.39, valid_fscore: 53.22, test_loss: 4.7911, test_acc: 62.21, test_fscore: 59.11, time: 5.08 sec
[2022-11-11 14:55:07,279][run.py][line:166][INFO] Epoch: 39, train_loss: 2.0716, train_acc: 76.54, train_fscore: 76.12, valid_loss: 3.829, valid_acc: 57.76, valid_fscore: 58.33, test_loss: 4.0976, test_acc: 64.8, test_fscore: 64.64, time: 4.9 sec
[2022-11-11 14:55:12,285][run.py][line:166][INFO] Epoch: 40, train_loss: 1.5837, train_acc: 78.63, train_fscore: 78.4, valid_loss: 4.221, valid_acc: 56.94, valid_fscore: 56.65, test_loss: 4.1699, test_acc: 55.8, test_fscore: 54.74, time: 5.01 sec
[2022-11-11 14:55:12,285][run.py][line:179][INFO] finish training!
[2022-11-11 14:55:12,285][run.py][line:195][INFO] Best F-Score based on validation:63.12
[2022-11-11 14:55:12,285][run.py][line:196][INFO] Best F-Score based on test:64.64
